rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
726,UTRN,-0.0069550199156850345,-0.00046341795928265335,-0.006491601956402381,-0.13064458286899264,0.43692471068432326,1.2212023077613658,0.8538847498859663
282,AGPAT4,0.010039244826252292,-0.0005371578992732203,0.010576402725525512,0.2128518864235038,0.4303023565507,1.1919661417153833,0.8549490649232172
169,FRMD4A,0.017376397648205533,-0.0006132280695539749,0.017989625717759507,0.36204424788368983,0.4323322341933105,1.2796474202576393,0.8619431351680098
762,SPARCL1,-0.008720781058424554,-0.000623847391600586,-0.008096933666823968,-0.1629521539559027,0.4462137966576682,1.3780826524439054,0.8655922152957275
902,SCD,-0.025033633626482032,-0.0006389304196652551,-0.024394703206816776,-0.4909475112725017,0.43445577454970247,1.2926535852017669,0.8628554051999392
665,SKAP2,-0.004504406203378997,-0.0006486874417113936,-0.0038557187616676033,-0.07759698956609742,0.42175015693762014,1.1740004011272702,0.8579899650296487
188,KALRN,0.01575936422388724,-0.0006653239229864063,0.016424688146873645,0.3305496156592422,0.42562088550688265,1.2002493654793558,0.8592063250722214
603,DLC1,-0.002143772894895535,-0.0007347639496990764,-0.0014090089451964584,-0.02835654236660674,0.42158222128934586,1.239840667867717,0.8642238102478333
416,GRIN2A,0.004953033952276531,-0.000744575345292575,0.005697609297569106,0.11466534686361615,0.42923303988906314,1.2630362631990462,0.8642238102478333
683,PCDH15,-0.005446659724699265,-0.0008723573956661523,-0.004574302329033113,-0.09205860490318549,0.4137466259689617,1.2615571104450185,0.8703056104606963
526,SUSD1,0.0005247975853869269,-0.0008991873240968139,0.0014239849094837408,0.028657936170557008,0.3957613818761757,1.0745193574413725,0.8623992701839744
278,ABLIM1,0.009690289692495191,-0.0010010939053200416,0.010691383597815232,0.2151658958466152,0.3982052633519229,1.139975983262475,0.8683290253915159
557,RNF150,-0.0008052555256995442,-0.00100814997862991,0.00020289445293036586,0.004083285042357908,0.39207570397732483,1.1078369716483643,0.8677208453702296
501,LRRC7,0.0011372692043757349,-0.0010836696681906467,0.0022209388725663816,0.044696768922777026,0.39092774037428746,1.1329015064446286,0.8712178804926258
323,SOX6,0.007792294568647329,-0.001104356743515712,0.00889665131216304,0.17904660627906946,0.39217955748386335,1.1309053039529997,0.8712178804926258
305,AGTR1,0.008492682457080458,-0.001117455513236575,0.009610137970317033,0.19340564545971234,0.4048016265608273,1.228793410741769,0.8751710506309868
